Barrio,cadaveres,37,2,3,36,39,1,8,24,31,35,38,26,14,22,9,11,4,20,23,10,21,6,17,25,5,19,7,33,13,12,18,27,28,32,34,30,15
40,0,2,1,0,0,2,5,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,1,1,1,0,6,23,0,2,0,2,1,0,0,0,1,2,1,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,0,1,0,2,3,1,8,0,0,0,1,0,1,1,0,0,3,1,0,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,11,0,1,3,3,15,0,0,1,3,0,2,0,0,3,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,5,0,0,3,3,7,2,0,0,0,0,0,1,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,2,0,0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,2,0,0,5,1,6,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,14,0,2,10,15,30,3,0,5,8,1,1,0,0,8,4,2,1,17,0,1,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58,0,0,0,1,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,7,0,0,3,18,7,0,1,1,3,0,1,1,1,6,4,2,1,13,1,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
60,0,21,0,9,9,48,5,0,0,1,8,2,5,0,2,14,22,7,6,11,2,2,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
61,0,15,1,4,16,45,4,1,2,2,4,3,7,0,1,13,8,1,1,11,1,1,0,1,0,4,1,1,1,0,0,0,1,0,0,0,0,0
62,0,10,0,1,4,13,0,1,0,0,3,0,2,0,1,18,3,3,1,3,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
63,0,4,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,73,0,12,23,72,1,11,5,6,15,3,10,0,1,42,37,16,7,16,2,3,1,7,0,19,1,1,4,2,0,0,2,1,0,0,0,0
65,0,25,3,5,12,23,0,8,2,5,3,0,6,0,0,15,8,4,3,4,2,1,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0
66,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,18,2,2,5,36,15,3,0,2,4,0,4,0,0,13,12,2,2,14,7,0,8,1,0,6,0,0,0,0,0,1,0,1,0,0,0,0
69,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,2,0,6,2,5,26,0,0,0,5,1,1,1,0,3,3,0,3,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,28,0,4,9,36,10,4,3,2,11,1,6,4,2,13,14,6,8,12,1,0,5,0,0,8,2,0,1,0,0,0,0,1,0,0,0,0
72,0,7,0,1,4,9,1,0,0,0,2,0,2,2,0,3,3,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
73,0,6,0,0,2,3,3,0,1,0,1,0,1,0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,3,0,2,1,13,40,0,0,3,3,1,1,0,0,4,9,1,2,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,0,2,0,0,0,2,8,1,0,0,0,1,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,7,0,0,3,3,7,0,1,1,2,0,0,2,0,3,5,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,1,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,3,0,0,1,1,5,2,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,15,0,0,5,10,26,9,0,2,4,0,2,0,0,5,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,5,45,1,8,16,45,10,19,2,21,8,4,36,0,1,22,21,11,7,19,4,4,2,1,1,3,0,1,3,13,0,0,2,3,0,0,0,0
88,1,13,2,1,11,36,51,0,3,2,6,1,4,1,1,11,7,2,0,9,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
89,0,8,0,1,7,6,5,5,0,5,7,1,5,0,1,8,1,3,2,2,1,0,0,0,2,2,0,0,1,0,0,0,1,2,0,0,0,0
90,1,40,2,7,23,67,56,12,2,6,14,0,14,3,3,19,8,5,0,15,1,1,0,2,1,2,0,2,0,0,0,0,1,3,0,0,0,0
91,0,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,0,2,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,40,1,9,24,30,1,6,3,4,4,0,7,0,0,25,12,4,4,11,1,1,2,1,0,6,0,1,0,1,0,0,3,1,0,0,0,0
104,1,8,1,1,4,18,18,2,0,0,6,0,5,1,0,11,4,3,1,18,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105,0,4,0,1,2,9,5,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,4,0,0,1,3,3,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,12,1,1,3,26,0,3,1,2,3,0,6,0,0,5,6,2,1,5,0,1,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0
108,0,10,0,0,0,20,1,0,0,1,0,0,0,0,1,7,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
109,0,14,0,2,4,13,19,0,0,0,2,0,1,1,0,7,2,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,9,2,5,5,50,13,0,1,0,2,0,5,0,1,9,3,3,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
111,0,31,0,5,17,60,20,4,0,1,7,0,7,0,1,14,5,3,0,9,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0
112,0,1,0,0,2,2,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113,0,5,0,0,5,9,5,2,0,0,1,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,4,0,1,2,13,1,0,0,0,2,0,0,0,0,5,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117,0,2,0,0,2,2,1,1,0,1,0,0,1,0,0,2,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,0,4,1,1,3,7,9,0,0,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,2,0,1,1,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,37,1,0,11,8,39,1,1,0,1,2,2,1,1,7,2,1,1,11,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
123,0,2,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,4,0,0,2,6,7,0,0,0,0,0,1,1,0,5,2,2,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
126,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,1,0,0,4,1,10,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,5,0,0,0,0,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,2,0,0,3,3,17,0,1,0,3,0,2,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
134,0,4,0,0,1,2,12,1,0,0,0,0,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,1,0,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,12,0,2,1,4,16,0,1,0,2,0,2,1,0,2,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
137,0,8,0,1,1,10,10,1,0,0,1,0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,7,0,1,6,8,7,5,2,1,2,0,0,1,1,6,3,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
139,0,3,0,0,1,5,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140,1,7,0,2,3,10,4,0,1,1,1,0,0,0,0,3,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,0,1,0,0,3,10,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,19,0,7,9,65,5,6,1,0,5,0,5,0,1,21,4,5,0,4,1,0,0,0,2,1,0,1,0,0,2,0,0,1,0,0,0,0
149,1,14,0,0,9,19,6,0,0,0,0,0,1,0,0,5,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,70,1,12,31,133,39,8,7,9,16,3,17,1,4,50,27,21,0,14,1,3,1,2,1,3,0,0,2,0,2,0,2,0,0,1,0,0
151,0,9,0,0,4,5,14,1,3,1,2,0,3,1,0,2,0,6,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,10,0,1,11,50,32,1,1,3,5,3,3,0,0,11,2,4,0,4,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
153,1,5,0,1,1,4,7,0,0,1,2,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,10,0,4,3,9,9,2,0,1,1,0,1,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156,0,4,0,0,1,1,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,4,16,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158,0,5,0,0,1,8,4,0,0,1,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,0,5,0,3,3,6,11,0,0,0,2,1,2,1,0,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,0,0,1,2,2,3,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
161,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,2,0,0,0,11,0,0,0,1,0,0,1,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,4,0,3,0,1,5,1,0,0,1,0,1,0,0,3,2,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,0,9,0,1,4,10,31,1,4,0,1,0,2,1,0,5,2,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,109,4,4,57,178,15,9,2,6,17,2,25,1,3,47,36,11,0,7,5,5,0,4,1,4,1,2,1,1,1,0,11,2,0,1,0,0
173,0,44,2,8,23,50,0,9,3,2,11,0,21,0,1,13,17,11,0,6,2,2,0,1,0,11,0,2,1,5,0,0,7,0,0,0,0,0
174,0,6,0,0,3,7,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,8,0,0,3,4,2,1,1,0,1,0,1,0,0,5,1,2,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0
176,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,7,1,1,0,3,6,1,1,2,2,0,1,0,0,1,1,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,23,0,0,9,13,20,1,1,0,2,1,3,0,0,6,1,2,0,11,0,2,0,1,1,3,0,0,1,5,0,0,1,0,0,0,0,0
179,1,18,0,0,9,3,1,1,0,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,11,0,1,6,14,11,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,14,0,2,9,20,9,1,0,2,1,0,2,1,0,10,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,0,6,0,2,5,22,11,2,0,1,3,0,2,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184,0,9,0,0,4,26,0,1,0,0,1,1,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185,0,30,1,7,14,71,0,4,1,0,11,1,11,0,0,25,16,6,1,3,1,1,0,0,0,6,2,2,0,0,0,0,3,0,0,1,0,0
186,0,0,0,0,0,4,2,1,1,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
